,description,price,url,condition,Brand,Processor,Storage,Touchscreen,HDMI,Chromebook,OS,storage,RAM,screensize
352,"Refurbished: Dell Latitude 3310 13.3  inch 4GB 128GB SSD Core™ i3-8145U 1.6GHz Win10P, Black",999.99,https://www.newegg.com/black-dell-latitude-3310-workstation/p/1TS-000A-0JWF8?Item=1TS-000A-0JWF8&Description=laptop&cm_re=laptop-_-1TS-000A-0JWF8-_-Product,old,Dell,i3,SSD,no,no,no,windows,128,4,13.3
353,"Refurbished: DELL XPS 13 9343 13.3  inch 4K QHD Touch Screen Display 3200x1800 ( Intel Core i7-5500U 2.4Ghz,  8GB Ram, 256GB SSD, Intel HD 5500 Graphics, Windows 10 Home ) Grade A",399.99,https://www.newegg.com/p/1TS-000A-0D1M0?Item=9SIADM1DWZ7752&Description=laptop&cm_re=laptop-_-9SIADM1DWZ7752-_-Product,old,Dell,i7,SSD,yes,no,no,windows,256,8,13.3
354,"Refurbished: Dell Inspiron 15-3510 15.6  inch 4GB 128GB SSD Celeron® N4020 1.1GHz Win10S, Carbon Black",938.99,https://www.newegg.com/black-dell-inspiron-15-3510-home-personal/p/1TS-000A-0KCJ4?Item=1TS-000A-0KCJ4&Description=laptop&cm_re=laptop-_-1TS-000A-0KCJ4-_-Product,old,Dell,celeron,SSD,no,no,no,windows,128,4,15.6
355,"Refurbished: Dell Precision 3510 15.6  inch 1366x768 HD Display, Intel Xeon E3-1505M v5 2.8GHz, 16GB DDR4 RAM, 512GB SSD, Win-10 Pro x64, AMD FirePro W5130M/Intel HD Graphics P530 Grade B",779.99,https://www.newegg.com/black-dell-precision-3510-workstation/p/1TS-000A-07C52?Item=9SIADT2AWF3777&Description=laptop&cm_re=laptop-_-9SIADT2AWF3777-_-Product,old,Dell,xeon,SSD,no,no,no,windows,512,16,15.6
356,"Refurbished: Dell Inspiron 15-3502 15.6  inch 4GB 128GB SSD Celeron® N4020 1.1GHz Win10P, Black",1109.99,https://www.newegg.com/black-dell-inspiron-15-3502-workstation/p/1TS-000A-0GZS3?Item=1TS-000A-0GZS3&Description=laptop&cm_re=laptop-_-1TS-000A-0GZS3-_-Product,old,Dell,celeron,SSD,no,no,no,windows,128,4,15.6
359,"Refurbished: Dell Latitude 13-3301 13.3  inch 4GB 128GB SSD Core™ i3-8145U 1.6GHz Win10P, Black",819.99,https://www.newegg.com/black-dell-latitude-13-3301-workstation/p/1TS-000A-0H248?Item=1TS-000A-0H248&Description=laptop&cm_re=laptop-_-1TS-000A-0H248-_-Product,old,Dell,i3,SSD,no,no,no,windows,128,4,13.3
360,"Refurbished: Dell Inspiron 15-3501 15.6  inch 16GB 512GB SSD Core™ i7-1165G7 2.8GHz Win10H, Accent Black",1799.99,https://www.newegg.com/black-dell-inspiron-15-3501-home-personal/p/1TS-000A-0KBP4?Item=1TS-000A-0KBP4&Description=laptop&cm_re=laptop-_-1TS-000A-0KBP4-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,15.6
361,Refurbished: DELL Precision 7520 Grade A Mobile Workstation Intel Core i7 7th Gen 7820HQ (2.90GHz) 32GB Memory 512 GB SSD NVIDIA Quadro M2200 15.6  inch Windows 10 Pro 64-bit,786.99,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343444?Item=N82E16834343444&Description=laptop&cm_re=laptop-_-34-343-444-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,32,15.6
362,Refurbished: DELL Precision 7720 Grade A Mobile Workstation Intel Core i7 7th Gen 7820HQ (2.90GHz) 32GB Memory 1 TB SSD NVIDIA Quadro P3000 17.3  inch Windows 10 Pro 64-bit,679.99,https://www.newegg.com/dell-precision-7720-workstation/p/N82E16834343522?Item=N82E16834343522&Description=laptop&cm_re=laptop-_-34-343-522-_-Product,old,Dell,i7,SSD,no,no,no,windows,1024,32,17.3
363,Refurbished: DELL Precision 7520 Grade A Mobile Workstation Intel Core i7 6th Gen 6820HQ (2.70GHz) 16GB Memory 512 GB SSD NVIDIA Quadro M1200 15.6  inch Windows 10 Pro 64-bit,754.99,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343443?Item=N82E16834343443&Description=laptop&cm_re=laptop-_-34-343-443-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,15.6
364,Refurbished: DELL Precision 5520 Grade A Mobile Workstation Intel Xeon E3-1505M v5 (2.80GHz) 32GB Memory 1 TB SSD NVIDIA Quadro M1200 15.6  inch Windows 10 Pro 64-bit,1410.99,https://www.newegg.com/dell-precision-5520-workstation/p/N82E16834343519?Item=N82E16834343519&Description=laptop&cm_re=laptop-_-34-343-519-_-Product,old,Dell,xeon,SSD,no,no,no,windows,1024,32,15.6
365,Refurbished: DELL Precision 7520 Grade A Mobile Workstation Intel Core i7 7th Gen 7820HQ (2.90GHz) 32GB Memory 1 TB SSD NVIDIA Quadro M2200 15.6  inch Windows 10 Pro 64-bit,999.99,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343448?Item=N82E16834343448&Description=laptop&cm_re=laptop-_-34-343-448-_-Product,old,Dell,i7,SSD,no,no,no,windows,1024,32,15.6
366,Refurbished: DELL Precision 5560 Mobile Workstation Intel Core i7 11th Gen 11850H (2.50 GHz) 16GB Memory 512 GB PCIe SSD NVIDIA T1200 15.6  inch Windows 10 Pro 64-bit,669.99,https://www.newegg.com/dell-precision-5560-workstation/p/N82E16834343483?Item=N82E16834343483&Description=laptop&cm_re=laptop-_-34-343-483-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,15.6
367,Refurbished: DELL Precision 7520 Grade A Mobile Workstation Intel Core i7 6th Gen 6820HQ (2.70GHz) 32GB Memory 1 TB SSD NVIDIA Quadro M1200 15.6  inch Windows 10 Pro 64-bit,378.99,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343447?Item=N82E16834343447&Description=laptop&cm_re=laptop-_-34-343-447-_-Product,old,Dell,i7,SSD,no,no,no,windows,1024,32,15.6
368,Refurbished: DELL Precision 7520 Grade B Mobile Workstation Intel Core i7 6th Gen 6820HQ (2.70GHz) 32GB Memory 512 GB SSD 15.6  inch Windows 10 Pro 64-bit,439.99,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343446?Item=N82E16834343446&Description=laptop&cm_re=laptop-_-34-343-446-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,32,15.6
369,Refurbished: DELL Precision 7520 Grade A Mobile Workstation Intel Core i7 6th Gen 6820HQ (2.70GHz) 32GB Memory 512 GB SSD NVIDIA Quadro M1200 15.6  inch Windows 10 Pro 64-bit,389.99,https://www.newegg.com/dell-precision-7520/p/N82E16834343376?Item=N82E16834343376&Description=laptop&cm_re=laptop-_-34-343-376-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,32,15.6
370,Refurbished: DELL Precision 7730 Grade B Mobile Workstation Intel Xeon E-2176M (2.70GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P3200 17.3  inch Windows 10 Pro 64-bit,419.99,https://www.newegg.com/dell-precision-7730/p/N82E16834343336?Item=N82E16834343336&Description=laptop&cm_re=laptop-_-34-343-336-_-Product,old,Dell,xeon,SSD,no,no,no,windows,512,32,17.3
371,Refurbished: DELL Precision 3530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 32GB Memory 1 TB SSD NVIDIA Quadro P600 15.6  inch Windows 10 Pro 64-bit,637.99,https://www.newegg.com/dell-precision-3530-workstation/p/N82E16834343518?Item=N82E16834343518&Description=laptop&cm_re=laptop-_-34-343-518-_-Product,old,Dell,i7,SSD,no,no,no,windows,1024,32,15.6
372,Refurbished: DELL Precision 7520 Grade B Mobile Workstation Intel Core i7 7th Gen 7820HQ (2.90GHz) 32GB Memory 512 GB SSD NVIDIA Quadro M2200 15.6  inch Windows 10 Pro 64-bit,549.99,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343449?Item=N82E16834343449&Description=laptop&cm_re=laptop-_-34-343-449-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,32,15.6
375,Refurbished: DELL Grade B Laptop Latitude 3570 Intel Core i5 6th Gen 6200U (2.30GHz) 16GB Memory 256 GB SSD Intel HD Graphics 520 15.6  inch Windows 10 Pro 64-bit,748.99,https://www.newegg.com/dell-latitude-3570-work-business/p/N82E16834343502?Item=N82E16834343502&Description=laptop&cm_re=laptop-_-34-343-502-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,16,15.6
377,Refurbished: DELL Laptop E5570 Intel Core i7 6820HQ (2.70GHz) 16GB Memory 512 SSD 15.6  inch Windows 10,701.99,https://www.newegg.com/gray-dell-e5570-workstation/p/N82E16834846625?Item=N82E16834846625&Description=laptop&cm_re=laptop-_-34-846-625-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,15.6
378,Refurbished: DELL Grade A Laptop Vostro 3400 C734G Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 1TB HDD 256 GB PCIe SSD Intel Iris Xe Graphics 14.0  inch Windows 10 Pro 64-bit,635.99,https://www.newegg.com/black-dell-vostro-3400-c734g/p/N82E16834343189?Item=N82E16834343189&Description=laptop&cm_re=laptop-_-34-343-189-_-Product,old,Dell,i5,HDD,no,no,no,windows,1024,8,14.0
379,Refurbished: DELL E7470 Laptop Intel Core i7 6th Gen 6600U (2.60 GHz) 16 GB Memory 512 GB SSD 14.0  inch Windows 10 Pro 64-bit A Grade,602.99,https://www.newegg.com/gray-dell-e7470/p/N82E16834843195?Item=N82E16834843195&Description=laptop&cm_re=laptop-_-34-843-195-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,14.0
380,Refurbished: DELL Laptop 7280 Intel Core i7 6th Gen 6600U (2.60GHz) 16GB Memory 512 GB M.2 SSD 12.5  inch Windows 10 Pro 64bit,829.99,https://www.newegg.com/dell-7280/p/N82E16834343083?Item=N82E16834343083&Description=laptop&cm_re=laptop-_-34-343-083-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,12.5
381,Refurbished: DELL A Grade Laptop 5590 Intel Core i5 7th Gen 7300U (2.60GHz) 16GB Memory 512 GB SSD 15.6  inch Windows 10 Pro,618.99,https://www.newegg.com/gray-dell-5590/p/N82E16834843995?Item=N82E16834843995&Description=laptop&cm_re=laptop-_-34-843-995-_-Product,old,Dell,i5,SSD,no,no,no,windows,512,16,15.6
382,Refurbished: DELL A Grade Laptop 5590 Intel Core i5 7th Gen 7300U (2.60GHz) 8GB Memory 256 GB SSD 15.6  inch Windows 10 Pro,572.99,https://www.newegg.com/gray-dell-5590/p/N82E16834843991?Item=N82E16834843991&Description=laptop&cm_re=laptop-_-34-843-991-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,8,15.6
383,Refurbished: DELL Laptop Precision 5510 Core i7 6820HQ (2.70GHz) 16GB Memory 1000 SSD 15.6  inch Windows 10,527.99,https://www.newegg.com/gray-dell-precision-5510-workstation/p/N82E16834844783?Item=N82E16834844783&Description=laptop&cm_re=laptop-_-34-844-783-_-Product,old,Dell,i7,SSD,no,no,no,windows,1024,16,15.6
384,Refurbished: DELL Laptop E7470 Core i7 6600U (2.60GHz) 16GB Memory 1000 SSD 14.0  inch Windows 10,716.99,https://www.newegg.com/gray-dell-e7470-workstation/p/N82E16834844775?Item=N82E16834844775&Description=laptop&cm_re=laptop-_-34-844-775-_-Product,old,Dell,i7,SSD,no,no,no,windows,1024,16,14.0
385,Refurbished: DELL Laptop E7470 Core i7 6600U (2.60GHz) 16GB Memory 512 SSD 14.0  inch Windows 10,557.99,https://www.newegg.com/gray-dell-e7470-workstation/p/N82E16834844774?Item=N82E16834844774&Description=laptop&cm_re=laptop-_-34-844-774-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,16,14.0
386,Refurbished: DELL Laptop Precision 5510 Intel Core i7 6820HQ (2.70GHz) 16GB Memory 512 SSD 15.6  inch Touchscreen Windows 10,514.99,https://www.newegg.com/gray-dell-precision-5510-workstation/p/N82E16834846639?Item=N82E16834846639&Description=laptop&cm_re=laptop-_-34-846-639-_-Product,old,Dell,i7,SSD,yes,no,no,windows,512,16,15.6
389,Refurbished: DELL A Grade Laptop E7470 Intel Core i7 6th Gen 6600U (2.60GHz) 8GB Memory 256 GB SSD 14.0  inch Windows 10 Pro,551.99,https://www.newegg.com/dell-e7470/p/N82E16834846048?Item=N82E16834846048&Description=laptop&cm_re=laptop-_-34-846-048-_-Product,old,Dell,i7,SSD,no,no,no,windows,256,8,14.0
390,Refurbished: DELL A Grade Laptop 5590 Intel Core i5 7th Gen 7300U (2.60GHz) 8GB Memory 512 GB SSD 15.6  inch Windows 10 Pro,626.99,https://www.newegg.com/gray-dell-5590/p/N82E16834843993?Item=N82E16834843993&Description=laptop&cm_re=laptop-_-34-843-993-_-Product,old,Dell,i5,SSD,no,no,no,windows,512,8,15.6
391,Refurbished: DELL A Grade Laptop E7470 Intel Core i7 6th Gen 6600U (2.60GHz) 8GB Memory 512 GB SSD Intel HD Graphics 520 14.0  inch Windows 10 Pro,694.99,https://www.newegg.com/dell-e7470/p/N82E16834846050?Item=N82E16834846050&Description=laptop&cm_re=laptop-_-34-846-050-_-Product,old,Dell,i7,SSD,no,no,no,windows,512,8,14.0
392,Refurbished: DELL Grade B Laptop Latitude 5580 Intel Core i5 7th Gen 7440HQ (2.80GHz) 16GB Memory 256 GB SSD Intel HD Graphics 630 15.6  inch Windows 10 Pro 64-bit,1034.99,https://www.newegg.com/dell-latitude-5580-work-business/p/N82E16834343508?Item=N82E16834343508&Description=laptop&cm_re=laptop-_-34-343-508-_-Product,old,Dell,i5,SSD,no,no,no,windows,256,16,15.6
393,Refurbished: DELL Grade A Laptop Latitude 3390 Intel Core i5 8th Gen 8250U (1.60GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 620 13.3  inch Touchscreen Windows 10 Pro 64-bit,733.99,https://www.newegg.com/dell-latitude-3390-work-business/p/N82E16834343398?Item=N82E16834343398&Description=laptop&cm_re=laptop-_-34-343-398-_-Product,old,Dell,i5,SSD,yes,no,no,windows,512,16,13.3
399,DELL Laptop Latitude 5420 Rugged 6GV87 Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 14.0  inch Windows 10 Pro 64-bit,2018.99,https://www.newegg.com/dell-latitude-5420-rugged-6gv87-mainstream/p/1B4-0016-05Y33?Item=1B4-0016-05Y33&Description=laptop&cm_re=laptop-_-1B4-0016-05Y33-_-Product,new,Dell,i5,SSD,no,no,no,windows,512,16,14.0
400,DELL Laptop Latitude 5520 Y5H5J Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6  inch Windows 10 Pro 64-bit,1399.99,https://www.newegg.com/dell-latitude-5520-y5h5j/p/1B4-0016-061Y3?Item=1B4-0016-061Y3&Description=laptop&cm_re=laptop-_-1B4-0016-061Y3-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,15.6
401,Dell Latitude 3520 15.6  inch Laptop i5-1135G7 8GB 256GB SSD W10 Pro 6T5NY,909.99,https://www.newegg.com/black-dell-6t5ny-everyday-value/p/1TS-000A-0FTR3?Item=1TS-000A-0FTR3&Description=laptop&cm_re=laptop-_-1TS-000A-0FTR3-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,15.6
402,DELL Laptop Latitude 5520 N59WR Intel Core i7 11th Gen 1185G7 (3.00 GHz) 8 GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6  inch IPS 1920 x 1080 Windows 10 Pro 64-bit,1702.99,https://www.newegg.com/dell-latitude-5520-n59wr-mainstream/p/1B4-0016-06FZ9?Item=1B4-0016-06FZ9&Description=laptop&cm_re=laptop-_-1B4-0016-06FZ9-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,8,15.6
403,DELL Laptop Latitude 5420 DY0HX Intel Core i7 11th Gen 1185G7 (3.00 GHz) 16 GB Memory 512 GB PCIe SSD 14  inch FHD 1920 x 1080 Intel Iris Xe Graphics Windows 10 Pro 64-bit,1925.99,https://www.newegg.com/dell-latitude-5420-dy0hx-mainstream/p/1B4-0016-062F3?Item=1B4-0016-062F3&Description=laptop&cm_re=laptop-_-1B4-0016-062F3-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,14
404,DELL Laptop Latitude 3420 G5PFR Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 500GB HDD Intel Iris Xe Graphics 14.0  inch Windows 10 Pro 64-bit,743.99,https://www.newegg.com/black-dell-latitude-3420-g5pfr-work-business/p/2WC-0009-010T9?Item=2WC-0009-010T9&Description=laptop&cm_re=laptop-_-2WC-0009-010T9-_-Product,new,Dell,i5,HDD,no,no,no,windows,500,8,14.0
405,DELL Laptop Latitude 5520 Y7RJC Intel Core i5 11th Gen 1145G7 (2.60GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 15.6  inch Windows 10 Pro 64-bit,1769.99,https://www.newegg.com/dell-latitude-5520-y7rjc/p/2WC-0009-00W77?Item=2WC-0009-00W77&Description=laptop&cm_re=laptop-_-2WC-0009-00W77-_-Product,new,Dell,i5,SSD,no,no,no,windows,512,16,15.6
406,DELL Laptop Latitude 5520 0T4NP Intel Core i7 11th Gen 1185G7 (3.00GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 15.6  inch Windows 10 Pro 64-bit,1997.99,https://www.newegg.com/dell-latitude-5520-0t4np-mainstream/p/1B4-0016-062F0?Item=1B4-0016-062F0&Description=laptop&cm_re=laptop-_-1B4-0016-062F0-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,15.6
407,DELL Laptop Latitude 5520 9H83R Intel Core i5 11th Gen 1145G7 (2.60 GHz) 16 GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6  inch FHD 1920 x 1080 Windows 10 Pro 64-bit,1659.99,https://www.newegg.com/dell-latitude-5520-9h83r-mainstream/p/1B4-0016-061X8?Item=1B4-0016-061X8&Description=laptop&cm_re=laptop-_-1B4-0016-061X8-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,15.6
408,DELL Laptop Latitude 5420 GCR8W Intel Core i5 11th Gen 1135G7 (2.40GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 14.0  inch Windows 10 Pro 64-bit,1599.99,https://www.newegg.com/dell-latitude-5420-gcr8w-mainstream/p/1B4-0016-06FE4?Item=1B4-0016-06FE4&Description=laptop&cm_re=laptop-_-1B4-0016-06FE4-_-Product,new,Dell,i5,SSD,no,no,no,windows,512,16,14.0
409,DELL Laptop Latitude 5420 CW51V Intel Core i5 11th Gen 1135G7 (2.40GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0  inch Windows 10 Pro 64-bit,1450.99,https://www.newegg.com/dell-latitude-5420-cw51v-work-business/p/1B4-0016-06NK3?Item=1B4-0016-06NK3&Description=laptop&cm_re=laptop-_-1B4-0016-06NK3-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,14.0
410,DELL Laptop Inspiron I3505-A542BLK-1 AMD Ryzen 5 3000 Series 3450U (2.10GHz) 8GB Memory 256 GB PCIe SSD AMD Radeon Vega 8 15.6  inch Windows 10 Pro,649.99,https://www.newegg.com/dell-inspiron-i3505-a542blk-1-home-personal/p/N82E16834343406?Item=N82E16834343406&Description=laptop&cm_re=laptop-_-34-343-406-_-Product,new,Dell,Ryzen 5,SSD,no,no,no,windows,256,8,15.6
411,DELL Laptop Latitude 7420 X79HW Intel Core i5 11th Gen 1145G7 (2.60GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0  inch Windows 10 Pro 64-bit,1589.99,https://www.newegg.com/dell-latitude-7420-x79hw-mainstream/p/1B4-0016-061X5?Item=1B4-0016-061X5&Description=laptop&cm_re=laptop-_-1B4-0016-061X5-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,14.0
412,Dell Latitude 5420 14  inch FHD Laptop i7-1165G7 16GB 512GB SSD Windows 10 Pro 2Y6TR,1809.99,https://www.newegg.com/dell-latitude-5420-2y6tr-mainstream/p/1B4-0016-06FE3?Item=1B4-0016-06FE3&Description=laptop&cm_re=laptop-_-1B4-0016-06FE3-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,14
413,DELL Laptop Latitude 5510 Intel Core i5 10th Gen 10210U (1.60GHz) 8GB Memory 256 GB PCIe SSD Intel UHD Graphics 15.6  inch Windows 10 Pro 64-bit,899.99,https://www.newegg.com/dell-latitude-5510/p/N82E16834343440?Item=N82E16834343440&Description=laptop&cm_re=laptop-_-34-343-440-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,15.6
414,DELL Laptop Latitude 5420 Y4F3M Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0  inch Windows 10 Pro 64-bit,1018.99,https://www.newegg.com/dell-latitude-5420-y4f3m-work-business/p/N82E16834343407?Item=N82E16834343407&Description=laptop&cm_re=laptop-_-34-343-407-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,14.0
415,DELL Laptop Latitude 5420 Y4F3M Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0  inch Windows 10 Pro 64-bit,1413.89,https://www.newegg.com/dell-latitude-5420-y4f3m/p/1B4-0016-061Y0?Item=1B4-0016-061Y0&Description=laptop&cm_re=laptop-_-1B4-0016-061Y0-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,14.0
416,"New Dell XPS 9343 13.3  inch UltraSharp QHD+ Touchscreen 3200x1800 LED Anti-glare display Laptop, Intel Core i5 2.2GHz, 8GB RAM, 256GB SSD, 802.11ac, Bluetooth 4, Mini DisplayPort, Windows 10 Home",1999.00,https://www.newegg.com/p/1TS-000A-01399?Item=9SIAD3565R8079&Description=laptop&cm_re=laptop-_-1TS-000A-01399-_-Product,new,Dell,i5,SSD,yes,no,no,windows,256,8,13.3
417,Dell Latitude 5520 15.6  inch FHD Laptop i7-1165G7 8GB 256GB SSD W10P JXYKC,1673.99,https://www.newegg.com/p/1B4-0016-06FK8?Item=1B4-0016-06FK8&Description=laptop&cm_re=laptop-_-1B4-0016-06FK8-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,8,15.6
418,Dell Latitude 9420 14  inch Touchscreen Laptop i7-1185G7 16GB 512GB SSD Titan Gray,2635.99,https://www.newegg.com/p/1TS-000A-0FTS4?Item=1TS-000A-0FTS4&Description=laptop&cm_re=laptop-_-1TS-000A-0FTS4-_-Product,new,Dell,i7,SSD,yes,no,no,no os,512,16,14
419,Dell Latitude 3520 15.6  inch Laptop i7-1165G7 8GB 256GB SSD W10P 8604F,1099.99,https://www.newegg.com/p/1TS-000A-0FTR7?Item=1TS-000A-0FTR7&Description=laptop&cm_re=laptop-_-1TS-000A-0FTR7-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,8,15.6
420,DELL Laptop Latitude 7320 2JPFT Intel Core i5 11th Gen 1145G7 (2.60 GHz) 8 GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 13.3  inch 1920 x 1080 Windows 10 Pro 64-bit,1666.99,https://www.newegg.com/dell-latitude-7320-2jpft-mainstream/p/1B4-0016-06FE2?Item=1B4-0016-06FE2&Description=laptop&cm_re=laptop-_-1B4-0016-06FE2-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,13.3
421,Dell Latitude 3000 3420 14  inch Notebook - HD - 1366 x 768 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black - Windows 10 Pro - Intel Iris Xe Graphics -,799.99,https://www.newegg.com/black-dell-3000-latitude-3420-work-business/p/2WC-0009-010T2?Item=2WC-0009-010T2&Description=laptop&cm_re=laptop-_-2WC-0009-010T2-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,14
422,DELL Laptop Latitude 5320 4JVT3 Intel Core i5 11th Gen 1145G7 (2.60 GHz) 8 GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 13.3  inch 1920 x 1080 Windows 10 Pro 64-bit,1445.99,https://www.newegg.com/dell-latitude-5320-4jvt3-mainstream/p/1B4-0016-06FW9?Item=1B4-0016-06FW9&Description=laptop&cm_re=laptop-_-1B4-0016-06FW9-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,13.3
423,Dell Latitude 3000 3520 15.6  inch Notebook - HD - 1366 x 768 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 500 GB HDD - Black - Windows 10 Pro - Intel Iris Xe graphics,799.99,https://www.newegg.com/p/2WC-0009-010R7?Item=2WC-0009-010R7&Description=laptop&cm_re=laptop-_-2WC-0009-010R7-_-Product,new,Dell,i5,HDD,no,no,no,windows,500,8,15.6
425,DELL Laptop Latitude 7320 KMRFY Intel Core i7 11th Gen 1185G7 (3.00GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 13.3  inch Windows 10 Pro 64-bit,1984.99,https://www.newegg.com/dell-latitude-7320-kmrfy-work-business/p/1B4-0016-06FX0?Item=1B4-0016-06FX0&Description=laptop&cm_re=laptop-_-1B4-0016-06FX0-_-Product,new,Dell,i7,SSD,no,no,no,windows,256,16,13.3
426,Dell Latitude 3000 3420 14  inch Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black - Windows 10 Pro - Intel Iris Xe Grap,839.99,https://www.newegg.com/black-dell-3000-latitude-3420-work-business/p/2WC-0009-010T7?Item=2WC-0009-010T7&Description=laptop&cm_re=laptop-_-2WC-0009-010T7-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,14
427,Dell Precision 3561 15.6  inch Laptop i7-11800H 16GB 512GB SSD W10P X2CND,2157.99,https://www.newegg.com/p/1TS-000A-0JTX5?Item=1TS-000A-0JTX5&Description=laptop&cm_re=laptop-_-1TS-000A-0JTX5-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,15.6
428,Dell Latitude 5521 15.6  inch Laptop i5-11400H 8GB 256GB SSD W10P 7JYN4,1473.99,https://www.newegg.com/p/1TS-000A-0H469?Item=1TS-000A-0H469&Description=laptop&cm_re=laptop-_-1TS-000A-0H469-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,8,15.6
429,Dell Latitude 3190 11.6  inch Touchscreen Laptop Pentium N5030 4GB 128GB SSD W10P,453.99,https://www.newegg.com/p/1TS-000A-0DD00?Item=1TS-000A-0DD00&Description=laptop&cm_re=laptop-_-1TS-000A-0DD00-_-Product,new,Dell,Pentium,SSD,yes,no,no,windows,128,4,11.6
430,Dell Latitude 5521 15.6  inch Laptop i5-11500H 16GB 256GB SSD W10P N0G5V,1749.99,https://www.newegg.com/p/1TS-000A-0J8D0?Item=1TS-000A-0J8D0&Description=laptop&cm_re=laptop-_-1TS-000A-0J8D0-_-Product,new,Dell,i5,SSD,no,no,no,windows,256,16,15.6
431,Dell Latitude 7420 14  inch Laptop i7-1165G7 16GB 512GB SSD W10P 0H5CM,1884.99,https://www.newegg.com/p/1B4-0016-06FY6?Item=1B4-0016-06FY6&Description=laptop&cm_re=laptop-_-1B4-0016-06FY6-_-Product,new,Dell,i7,SSD,no,no,no,windows,512,16,14
